window_idx,mean_M1_dir_refC,std_M1_dir_refC,mean_M2_mag_refA,std_M2_mag_refA,chrom,start,end,gc_content,n_fraction,n_coding_exon,n_intron,n_5utr,n_3utr,n_splice,n_intergenic,intron_frac,exon_frac
7075,4.581166666666666,1.274785722734958,28.703833333333332,0.45656540848187593,chr22,33087000,33093000,0.4145,0.0,0,0,0,0,0,3000,0.0,0.0
7076,4.8185,1.1910322203870054,28.8415,0.36520918663144275,chr22,33090000,33096000,0.443833,0.0,0,0,0,0,0,3000,0.0,0.0
7077,4.777666666666667,1.2101933270717073,28.722166666666666,0.44793076721991565,chr22,33093000,33099000,0.4475,0.0,0,0,0,0,0,3000,0.0,0.0
7078,4.762,1.2197087083944813,28.648,0.47759396981117763,chr22,33096000,33102000,0.440167,0.0,0,0,0,0,0,3000,0.0,0.0
7079,4.699333333333334,1.131488498493123,28.711666666666666,0.45298700005874587,chr22,33099000,33105000,0.4555,0.0,0,0,0,0,0,3000,0.0,0.0
7080,4.6995,1.2831730527615257,28.6815,0.4658945696184921,chr22,33102000,33108000,0.470833,0.0,629,1482,0,0,60,829,0.49399999999983535,0.20966666666659678
7081,4.7105,1.0229156449417842,28.659333333333333,0.4739334224222732,chr22,33105000,33111000,0.4475,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7082,4.656,0.8119917897778688,28.668166666666668,0.47087150287761337,chr22,33108000,33114000,0.4385,0.0,215,2745,0,0,40,0,0.9149999999996951,0.07166666666664277
7083,4.655666666666667,1.0916812212770215,28.667666666666666,0.4710497732606278,chr22,33111000,33117000,0.447167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7084,4.622166666666667,1.362500876656191,28.737666666666666,0.4399028933248287,chr22,33114000,33120000,0.435167,0.0,100,2860,0,0,40,0,0.9533333333330155,0.033333333333322224
7085,4.551666666666667,1.494433188722586,28.871666666666666,0.33446059392533656,chr22,33117000,33123000,0.427667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7086,4.557666666666667,1.225836267841491,28.905166666666666,0.29298459383083986,chr22,33120000,33126000,0.452167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7087,4.634,1.1259265813838248,28.704333333333334,0.45634185528930926,chr22,33123000,33129000,0.440667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7088,4.779,1.0123367358081334,28.693,0.4612493902434994,chr22,33126000,33132000,0.425,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7089,4.802833333333333,1.0476761453596029,28.665666666666667,0.47175688183168624,chr22,33129000,33135000,0.429,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7090,4.659666666666666,1.010201245077215,28.5475,0.4977386362339174,chr22,33132000,33138000,0.424833,0.0,90,2870,0,0,40,0,0.9566666666663478,0.02999999999999
7091,4.648666666666666,0.9294612537498388,28.768333333333334,0.42189717019935347,chr22,33135000,33141000,0.440333,0.0,199,2801,0,0,0,0,0.9336666666663554,0.06633333333331122
7092,4.589,0.7398731873323517,28.7185,0.4497307527843743,chr22,33138000,33144000,0.4055,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7093,4.301,0.6573170214338486,28.38233333333333,0.48595735981210897,chr22,33141000,33147000,0.3705,0.0,290,2690,0,0,20,0,0.8966666666663677,0.09666666666663444
7094,4.514166666666667,0.8139201264388429,28.64666666666667,0.47800511387315603,chr22,33144000,33150000,0.367833,0.0,361,0,0,0,0,2639,0.0,0.12033333333329323
7095,4.7675,0.7125847902764507,28.884833333333333,0.3192229715348749,chr22,33147000,33153000,0.352833,0.0,0,0,0,0,0,3000,0.0,0.0
7096,4.569333333333334,0.7006136992348605,28.847833333333334,0.3591823662462039,chr22,33150000,33156000,0.372833,0.0,0,0,0,0,0,3000,0.0,0.0
7097,4.5103333333333335,0.7265626072281881,28.771833333333333,0.419650615260944,chr22,33153000,33159000,0.385167,0.0,0,0,0,0,0,3000,0.0,0.0
7098,4.520333333333333,0.822548816518239,28.627166666666668,0.4835583097092727,chr22,33156000,33162000,0.393167,0.0,0,0,0,0,0,3000,0.0,0.0
7099,4.589333333333333,0.9622990988022152,28.5135,0.49981771677282505,chr22,33159000,33165000,0.408667,0.0,0,0,0,0,0,3000,0.0,0.0
7100,4.4205,0.8165045927611184,28.428,0.494788843851597,chr22,33162000,33168000,0.408833,0.0,547,1790,0,0,40,623,0.5966666666664677,0.18233333333327256
7101,4.386,0.9119597944354053,28.449833333333334,0.49747693972239104,chr22,33165000,33171000,0.411,0.0,0,0,0,0,0,3000,0.0,0.0
7102,4.7218333333333335,1.0062090433348774,28.728833333333334,0.4445619254452135,chr22,33168000,33174000,0.419,0.0,0,0,0,0,0,3000,0.0,0.0
7103,4.963333333333333,1.055456720519079,28.971166666666665,0.1673378983441056,chr22,33171000,33177000,0.403167,0.0,0,0,0,0,0,3000,0.0,0.0
7104,4.760666666666666,1.0443751986501575,28.750333333333334,0.4328200806596457,chr22,33174000,33180000,0.387833,0.0,0,0,0,0,0,3000,0.0,0.0
7105,4.788666666666667,0.7541031464962572,28.676666666666666,0.467748745470139,chr22,33177000,33183000,0.387833,0.0,0,0,0,0,0,3000,0.0,0.0
7106,4.926,0.6114387404583826,28.898666666666667,0.30176959569991285,chr22,33180000,33186000,0.350833,0.0,0,0,0,0,0,3000,0.0,0.0
7107,4.883,0.6940060038164896,28.8895,0.3135119614942945,chr22,33183000,33189000,0.348333,0.0,0,0,0,0,0,3000,0.0,0.0
7108,4.541666666666667,0.8146147692143951,28.516666666666666,0.49972214501883166,chr22,33186000,33192000,0.392,0.0,0,0,0,0,0,3000,0.0,0.0
7109,4.508,0.8336282144937274,28.3355,0.4721649605805157,chr22,33189000,33195000,0.375667,0.0,0,0,0,0,0,3000,0.0,0.0
7110,4.605,1.0511779107268189,28.690166666666666,0.46242473862120403,chr22,33192000,33198000,0.326333,0.0,0,0,0,0,0,3000,0.0,0.0
7111,4.7203333333333335,0.9454028535791268,28.9035,0.2952757186088961,chr22,33195000,33201000,0.338167,0.0,0,0,0,0,0,3000,0.0,0.0
7112,4.7508333333333335,0.9127336078445282,28.7605,0.4267783382506661,chr22,33198000,33204000,0.411667,0.0,0,0,0,0,0,3000,0.0,0.0
7113,4.567,1.0299729769917916,28.536333333333335,0.49867814157920426,chr22,33201000,33207000,0.436833,0.0,0,0,0,0,0,3000,0.0,0.0
7114,4.439666666666667,0.9860831044536201,28.4375,0.49607837082461076,chr22,33204000,33210000,0.418833,0.0,0,0,0,0,0,3000,0.0,0.0
7115,4.520333333333333,1.0359793541486346,28.594166666666666,0.4910525826109551,chr22,33207000,33213000,0.449167,0.0,0,0,0,0,0,3000,0.0,0.0
7116,4.773666666666666,1.0209994558710052,28.749666666666666,0.4332049809911649,chr22,33210000,33216000,0.447667,0.0,0,0,0,0,0,3000,0.0,0.0
7117,4.788333333333333,0.941911472603568,28.810666666666666,0.39177317700708175,chr22,33213000,33219000,0.422667,0.0,0,0,0,0,0,3000,0.0,0.0
7118,4.480166666666666,0.8435678033737946,28.543166666666668,0.49813315377405765,chr22,33216000,33222000,0.424167,0.0,0,0,0,0,0,3000,0.0,0.0
7119,4.329833333333333,0.680717738044844,28.253666666666668,0.4351090540185171,chr22,33219000,33225000,0.447667,0.0,0,0,0,0,0,3000,0.0,0.0
7120,4.5525,0.7693571450676641,28.428,0.494788843851597,chr22,33222000,33228000,0.4425,0.0,0,0,0,0,0,3000,0.0,0.0
7121,4.650166666666666,0.7200347020958241,28.532,0.498974949271003,chr22,33225000,33231000,0.3875,0.0,0,0,0,0,0,3000,0.0,0.0
7122,4.620666666666667,0.9081700770719594,28.412666666666667,0.4923138113935957,chr22,33228000,33234000,0.3825,0.0,0,0,0,0,0,3000,0.0,0.0
7123,4.543,0.9468285659681658,28.518333333333334,0.49966377584220467,chr22,33231000,33237000,0.41,0.0,0,0,0,0,0,3000,0.0,0.0
7124,4.598333333333334,0.7933035708702915,28.712,0.45283109433871704,chr22,33234000,33240000,0.386833,0.0,0,0,0,0,0,3000,0.0,0.0
7125,4.535833333333334,0.7918644489782046,28.627666666666666,0.4834265427365591,chr22,33237000,33243000,0.364,0.0,0,0,0,0,0,3000,0.0,0.0
7126,4.855666666666667,1.1339464518025335,28.710333333333335,0.4536076375998192,chr22,33240000,33246000,0.384833,0.0,0,0,0,0,0,3000,0.0,0.0
7127,4.812833333333334,1.166534171047819,28.620666666666665,0.48522114087862617,chr22,33243000,33249000,0.3925,0.0,0,0,0,0,0,3000,0.0,0.0
7128,4.665166666666667,0.8260669699781543,28.623333333333335,0.4845501923319078,chr22,33246000,33252000,0.371667,0.0,0,0,0,0,0,3000,0.0,0.0
7129,4.510833333333333,0.869798428117432,28.730666666666668,0.4436134453427769,chr22,33249000,33255000,0.388,0.0,0,0,0,0,0,3000,0.0,0.0
7130,4.601833333333333,1.0967968387789762,28.654666666666667,0.47547683668315766,chr22,33252000,33258000,0.4285,0.0,0,0,0,0,0,3000,0.0,0.0
7131,4.591333333333333,1.0761001605592089,28.648333333333333,0.47749054673597696,chr22,33255000,33261000,0.452333,0.0,0,0,0,0,0,3000,0.0,0.0
7132,4.603166666666667,0.8784588619976591,28.649166666666666,0.47723087238312184,chr22,33258000,33264000,0.471167,0.0,0,0,0,0,0,3000,0.0,0.0
7133,4.563666666666666,0.9773842074071428,28.683166666666665,0.46524184272507374,chr22,33261000,33267000,0.4615,0.0,0,0,0,0,0,3000,0.0,0.0
7134,4.495,1.3037030592380563,28.6225,0.48476153931598165,chr22,33264000,33270000,0.4405,0.0,0,0,0,0,0,3000,0.0,0.0
7135,4.5815,1.0013446376414732,28.387666666666668,0.4872178385714363,chr22,33267000,33273000,0.4185,0.0,0,0,0,0,0,3000,0.0,0.0
7136,4.395833333333333,0.8104418376553757,28.222166666666666,0.41570258465504983,chr22,33270000,33276000,0.428,0.0,71,0,0,1921,0,1008,0.0,0.023666666666658776
7137,4.491,1.0436725220744931,28.452666666666666,0.49775451334523885,chr22,33273000,33279000,0.454333,0.0,290,2650,0,0,60,0,0.8833333333330389,0.09666666666663444
7138,4.484166666666667,0.7620690950009426,28.5355,0.4987381577541466,chr22,33276000,33282000,0.453833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7139,4.549833333333333,1.0452352074480122,28.428166666666666,0.4948130679582161,chr22,33279000,33285000,0.484,0.0,127,2833,0,0,40,0,0.9443333333330186,0.04233333333331922
7140,4.505833333333333,1.1100897736469586,28.444,0.49685410333416785,chr22,33282000,33288000,0.49,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7141,4.535833333333334,0.9958493722557756,28.502166666666668,0.4999953055335175,chr22,33285000,33291000,0.475,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7142,4.6525,0.900783224014894,28.626833333333334,0.48364584724316156,chr22,33288000,33294000,0.458,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7143,4.718833333333333,0.7825888483460237,28.5715,0.4948613442167411,chr22,33291000,33297000,0.456833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7144,4.772166666666666,1.1011775389201426,28.554166666666667,0.49705731281434967,chr22,33294000,33300000,0.481167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7145,4.7245,1.2013602360102762,28.565833333333334,0.4956470238206039,chr22,33297000,33303000,0.483667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7146,4.6066666666666665,1.1665999980951294,28.497333333333334,0.49999288883832027,chr22,33300000,33306000,0.487333,0.0,259,2718,0,0,23,0,0.905999999999698,0.08633333333330456
7147,4.653833333333333,1.1748767193010319,28.534,0.4988426605654332,chr22,33303000,33309000,0.483167,0.0,0,2983,0,0,17,0,0.9943333333330019,0.0
7148,4.749833333333333,1.1348641499707746,28.599666666666668,0.4899658718273708,chr22,33306000,33312000,0.4805,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7149,4.539,0.9103913078085342,28.632,0.48226133993924913,chr22,33309000,33315000,0.4895,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7150,4.547666666666666,1.1186574791041068,28.6395,0.4801455508489066,chr22,33312000,33318000,0.494333,0.0,144,2816,0,0,40,0,0.9386666666663538,0.047999999999984
7151,4.754,1.2129099994091346,28.692,0.46166654632970755,chr22,33315000,33321000,0.473,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7152,4.703166666666666,0.9714542220586391,28.661,0.47336983427337237,chr22,33318000,33324000,0.4565,0.0,165,2809,0,0,26,0,0.9363333333330213,0.05499999999998167
7153,4.564166666666667,0.9367760167486973,28.5825,0.4931467834225424,chr22,33321000,33327000,0.466667,0.0,299,2687,0,0,14,0,0.8956666666663681,0.09966666666663344
7154,4.642666666666667,0.9558484305695241,28.556333333333335,0.4968164203763354,chr22,33324000,33330000,0.455167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7155,4.698833333333333,1.0283313209056484,28.57,0.4950757517794626,chr22,33327000,33333000,0.448667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7156,4.654166666666667,0.9877074325032804,28.64666666666667,0.4780051138731561,chr22,33330000,33336000,0.474833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7157,4.7155,1.2504238281478803,28.7575,0.42859508863261603,chr22,33333000,33339000,0.487833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7158,4.763166666666667,1.2058510019438093,28.743166666666667,0.43688668121404456,chr22,33336000,33342000,0.4845,0.0,136,2824,0,0,40,0,0.9413333333330196,0.045333333333318224
7159,4.6865,0.8287849037396052,28.634666666666668,0.4815235081373379,chr22,33339000,33345000,0.461,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7160,4.672166666666667,0.6865556342270369,28.61,0.4877499359302879,chr22,33342000,33348000,0.4415,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7161,4.6593333333333335,0.6915775846248601,28.534,0.4988426605654332,chr22,33345000,33351000,0.448833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7162,4.705,0.8300451794932611,28.616666666666667,0.4861984048604941,chr22,33348000,33354000,0.423167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7163,4.693333333333333,0.94637319394741,28.5465,0.4978330543465349,chr22,33351000,33357000,0.387667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7164,4.671333333333333,1.038417813577731,28.560666666666666,0.4963059092490796,chr22,33354000,33360000,0.410833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7165,4.7215,1.1045079221083025,28.652833333333334,0.476069293509067,chr22,33357000,33363000,0.446667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7166,4.718833333333333,1.0334950276717458,28.660833333333333,0.473426487312327,chr22,33360000,33366000,0.452667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7167,4.789833333333333,1.0274547705644057,28.868166666666667,0.3383094819178965,chr22,33363000,33369000,0.404833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7168,4.648166666666667,0.9946758126255119,28.748166666666666,0.43406601520454874,chr22,33366000,33372000,0.351,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7169,4.455166666666667,0.9739900609805466,28.753166666666665,0.43116892152483455,chr22,33369000,33375000,0.340667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7170,4.392166666666666,0.9772607834600183,28.860333333333333,0.34664086442439085,chr22,33372000,33378000,0.345333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7171,4.381,0.9126001314924297,28.808833333333332,0.3932200048601574,chr22,33375000,33381000,0.370333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7172,4.4425,0.897790110957641,28.5675,0.49542279923313987,chr22,33378000,33384000,0.4315,0.0,106,2854,0,0,40,0,0.9513333333330162,0.03533333333332155
7173,4.516666666666667,1.0395779057974552,28.423666666666666,0.4941388693699598,chr22,33381000,33387000,0.456833,0.0,93,2867,0,0,40,0,0.9556666666663481,0.030999999999989668
7174,4.766,1.1190370860699836,28.623166666666666,0.48459258374661723,chr22,33384000,33390000,0.441167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7175,4.7235,1.0892112207158597,28.6725,0.46930134242296817,chr22,33387000,33393000,0.4455,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7176,4.549333333333333,1.0659422540123311,28.511666666666667,0.4998638703576093,chr22,33390000,33396000,0.4425,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7177,4.5633333333333335,0.914688775243009,28.533833333333334,0.4988539922217277,chr22,33393000,33399000,0.427333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7178,4.591333333333333,0.785063620918005,28.662166666666668,0.472971428547457,chr22,33396000,33402000,0.444333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7179,4.663,0.8002693296634577,28.625333333333334,0.4840367295521648,chr22,33399000,33405000,0.456667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7180,4.667333333333334,0.7540996102785242,28.58,0.49355850717012273,chr22,33402000,33408000,0.442,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7181,4.5385,0.9380037757564376,28.61,0.48774993593028787,chr22,33405000,33411000,0.4455,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7182,4.731333333333334,1.1559202202382115,28.645,0.478513322698543,chr22,33408000,33414000,0.433333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7183,4.758333333333334,1.0625114378469322,28.599166666666665,0.4900673139704608,chr22,33411000,33417000,0.440167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7184,4.787833333333333,0.8409232855749817,28.684333333333335,0.4647808324600125,chr22,33414000,33420000,0.479667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7185,4.886,0.9277233783120197,28.812166666666666,0.3905790217385237,chr22,33417000,33423000,0.472333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7186,4.806166666666667,1.0447943843434244,28.714833333333335,0.45149378610218865,chr22,33420000,33426000,0.4435,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7187,4.560333333333333,1.164485532566015,28.554,0.4970754469896899,chr22,33423000,33429000,0.441,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7188,4.4365,0.9273444613518754,28.390166666666666,0.48778749357572593,chr22,33426000,33432000,0.458333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7189,4.523166666666667,0.9022915117755581,28.404,0.49069746280167376,chr22,33429000,33435000,0.457,0.0,85,2875,0,0,40,0,0.9583333333330138,0.028333333333323888
7190,4.4943333333333335,1.0481576959387149,28.4495,0.4974432128394155,chr22,33432000,33438000,0.445667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7191,4.397,0.921443252005606,28.441333333333333,0.49654629413804124,chr22,33435000,33441000,0.454333,0.0,88,2912,0,0,0,0,0.9706666666663432,0.029333333333323556
7192,4.443333333333333,0.958012989937448,28.482,0.4996758949559204,chr22,33438000,33444000,0.468333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7193,4.547166666666667,0.8957912548257112,28.670666666666666,0.4699711575074463,chr22,33441000,33447000,0.469833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7194,4.5575,0.9002002092127431,28.72683333333333,0.4455857256341241,chr22,33444000,33450000,0.459,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7195,4.666,0.8261016886558217,28.6,0.4898979485566356,chr22,33447000,33453000,0.461333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7196,4.750333333333334,1.17175077934213,28.518,0.4996758949559204,chr22,33450000,33456000,0.4605,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7197,4.712833333333333,1.2135493283019945,28.541666666666668,0.4982608642958916,chr22,33453000,33459000,0.435167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7198,4.6255,0.8459214404029096,28.630666666666666,0.48262430753353297,chr22,33456000,33462000,0.421,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7199,4.8015,0.8165564381392547,28.818166666666666,0.3857071067821051,chr22,33459000,33465000,0.389667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7200,4.5935,0.9787361322985204,28.752666666666666,0.43146211369662063,chr22,33462000,33468000,0.395333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7201,4.538166666666666,1.1501637443811594,28.643833333333333,0.4788652965315217,chr22,33465000,33471000,0.4375,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7202,4.686833333333333,1.2321092912382228,28.760166666666667,0.42698162203490153,chr22,33468000,33474000,0.4425,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7203,4.670833333333333,1.2102958201292038,28.686333333333334,0.46398263856408345,chr22,33471000,33477000,0.4425,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7204,4.505333333333334,1.0456122076988623,28.501166666666666,0.4999986388870362,chr22,33474000,33480000,0.442167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7205,4.4315,0.7330127897929204,28.468333333333334,0.49899621463716765,chr22,33477000,33483000,0.4155,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7206,4.527,0.8007939809963608,28.433833333333332,0.4956026354068572,chr22,33480000,33486000,0.418,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7207,4.480166666666666,0.8423815281028477,28.338,0.47302854036516656,chr22,33483000,33489000,0.438833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7208,4.607833333333334,0.6366882849732844,28.394,0.4886348329785751,chr22,33486000,33492000,0.423833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7209,4.546166666666666,0.7191675550400075,28.421833333333332,0.49385217648829105,chr22,33489000,33495000,0.435167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7210,4.666333333333333,0.9370164827199621,28.567333333333334,0.49544547855664417,chr22,33492000,33498000,0.445333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7211,4.660166666666667,1.1153534442299247,28.700166666666668,0.45818479411210883,chr22,33495000,33501000,0.440167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7212,4.689,1.2343469258410835,28.663166666666665,0.4726273784800124,chr22,33498000,33504000,0.4645,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7213,4.706166666666666,1.1678307406850057,28.58716666666667,0.4923433479008549,chr22,33501000,33507000,0.477167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7214,4.625,0.9590142508499722,28.476,0.49942366784124287,chr22,33504000,33510000,0.451333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7215,4.612166666666667,0.8935427459774317,28.5065,0.4999577482147866,chr22,33507000,33513000,0.4285,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7216,4.556333333333333,0.8255260275861822,28.543,0.4981475684975286,chr22,33510000,33516000,0.425167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7217,4.479666666666667,0.9111823210654508,28.546666666666667,0.49781745873585254,chr22,33513000,33519000,0.459833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7218,4.545333333333334,1.040005555540717,28.5495,0.49754371667221364,chr22,33516000,33522000,0.479333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7219,4.757,1.0061234185393624,28.629833333333334,0.4828491540383555,chr22,33519000,33525000,0.454833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7220,4.6965,1.0600571132412315,28.569166666666668,0.49519286366245446,chr22,33522000,33528000,0.442167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7221,4.535833333333334,0.6838976328532087,28.510166666666667,0.49989662820316044,chr22,33525000,33531000,0.439333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7222,4.461666666666667,0.8676772953632526,28.52166666666667,0.4995303349703155,chr22,33528000,33534000,0.433,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7223,4.488666666666667,1.0176139848794443,28.596666666666668,0.49056656587618724,chr22,33531000,33537000,0.4595,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7224,4.7035,1.1249834443226263,28.723,0.4475164801434691,chr22,33534000,33540000,0.466167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7225,4.637666666666667,1.0157335061695836,28.644,0.4788152044369518,chr22,33537000,33543000,0.449333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7226,4.602666666666667,0.9978942273051232,28.659333333333333,0.4739334224222732,chr22,33540000,33546000,0.452833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7227,4.681,1.0262743297968628,28.8275,0.3778144385806345,chr22,33543000,33549000,0.4515,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7228,4.650833333333333,0.9023576372788982,28.6825,0.46550375938331584,chr22,33546000,33552000,0.4315,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7229,4.538333333333333,0.8819659227480894,28.492166666666666,0.4999386351232408,chr22,33549000,33555000,0.431667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7230,4.719333333333333,1.0769832351939788,28.615166666666667,0.48655589492769363,chr22,33552000,33558000,0.456667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7231,4.776833333333333,1.010790106248023,28.645833333333332,0.4782600118020415,chr22,33555000,33561000,0.458833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7232,4.5376666666666665,0.7429095204367457,28.428333333333335,0.49483723474379826,chr22,33558000,33564000,0.459167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7233,4.557833333333333,0.8846780801825914,28.374166666666667,0.4839069871599523,chr22,33561000,33567000,0.423,0.0,152,2808,0,0,40,0,0.935999999999688,0.050666666666649776
7234,4.454166666666667,0.9222613361852606,28.546166666666668,0.49786407672063343,chr22,33564000,33570000,0.418167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7235,4.7195,0.9829308639641616,28.582166666666666,0.49320243195759783,chr22,33567000,33573000,0.450833,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7236,4.799,1.06313953301844,28.5795,0.4936392913859269,chr22,33570000,33576000,0.431333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7237,4.592666666666666,0.7965004010600929,28.558833333333332,0.4965265742021155,chr22,33573000,33579000,0.396667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7238,4.5441666666666665,0.9457180546488942,28.489,0.4998789853554558,chr22,33576000,33582000,0.408,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7239,4.501,0.9746789214915853,28.39,0.48774993593028787,chr22,33579000,33585000,0.435667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7240,4.313666666666666,0.8929053079072208,28.482833333333332,0.49970521865951684,chr22,33582000,33588000,0.4195,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7241,4.4928333333333335,0.8806902438176294,28.7865,0.4097776836285744,chr22,33585000,33591000,0.391333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7242,4.538166666666666,0.9193530182809116,28.823333333333334,0.381386359949534,chr22,33588000,33594000,0.394167,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7243,4.6235,1.0081738028071683,28.605333333333334,0.4887789775439293,chr22,33591000,33597000,0.407,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7244,4.363166666666666,0.8400059358255882,28.337333333333333,0.4727996991914817,chr22,33594000,33600000,0.425667,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7245,4.5995,0.853092267381827,28.519,0.4996388695848232,chr22,33597000,33603000,0.453333,0.0,0,3000,0,0,0,0,0.9999999999996667,0.0
7246,4.624333333333333,0.9615306662931881,28.5875,0.4922842166878804,chr22,33600000,33606000,0.448167,0.0,56,2924,0,0,20,0,0.9746666666663418,0.018666666666660444
